epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,4006.39,0.87396,0.47184,0.86741,0.95447,0.78224,0.87,0.56002,1.29949,0.85931,1.01634,0.0017624,0.0017624,0.0017624
26,4175.59,0.8601,0.47227,0.86475,0.9481,0.77985,0.88572,0.58099,1.33721,0.88721,1.03725,0.0017525,0.0017525,0.0017525
27,4344.01,0.85004,0.46242,0.86619,0.95505,0.77985,0.85664,0.56335,1.32953,0.92755,1.03701,0.0017426,0.0017426,0.0017426
28,4513.27,0.85725,0.45993,0.85917,0.95129,0.77239,0.83941,0.54547,1.32941,0.86296,1.02734,0.0017327,0.0017327,0.0017327
29,4682.88,0.83823,0.45781,0.85755,0.96443,0.77239,0.85546,0.57236,1.29207,0.84194,1.02492,0.0017228,0.0017228,0.0017228
30,4852.77,0.85673,0.46288,0.86909,0.97583,0.76866,0.87293,0.57442,1.29779,0.85093,1.03032,0.0017129,0.0017129,0.0017129
31,5020.29,0.85255,0.45751,0.86682,0.94789,0.76866,0.8621,0.56345,1.33525,0.91598,1.04045,0.001703,0.001703,0.001703
32,5187.63,0.83104,0.44736,0.86207,0.986,0.78829,0.87678,0.58428,1.27201,0.82087,1.01677,0.0016931,0.0016931,0.0016931
33,5353.19,0.83694,0.45583,0.86068,0.95307,0.78731,0.88037,0.58723,1.28373,0.82475,1.02212,0.0016832,0.0016832,0.0016832
34,5518.72,0.83592,0.45322,0.85735,0.95995,0.77239,0.86892,0.57457,1.26132,0.84586,1.00211,0.0016733,0.0016733,0.0016733
35,5684.22,0.82126,0.45207,0.85554,0.93447,0.79819,0.86508,0.57209,1.26306,0.83473,1.00785,0.0016634,0.0016634,0.0016634
36,5852.44,0.8044,0.44146,0.85497,0.95989,0.81716,0.88064,0.58672,1.24188,0.78819,1.00342,0.0016535,0.0016535,0.0016535
37,6021.94,0.81283,0.44189,0.85536,0.94283,0.79993,0.86951,0.58069,1.25985,0.77545,1.00308,0.0016436,0.0016436,0.0016436
38,6193.51,0.8031,0.44298,0.85726,0.93486,0.80321,0.87957,0.60337,1.20689,0.7487,0.99719,0.0016337,0.0016337,0.0016337
39,6363.19,0.81445,0.43978,0.85436,0.97549,0.79478,0.88451,0.58734,1.22893,0.78031,0.98915,0.0016238,0.0016238,0.0016238
40,6535.12,0.80255,0.43686,0.85744,0.99073,0.79776,0.88574,0.58254,1.24,0.83207,1.00959,0.0016139,0.0016139,0.0016139
41,6704.41,0.8095,0.43877,0.85502,0.9454,0.78358,0.85849,0.56416,1.23217,0.77703,1.0087,0.001604,0.001604,0.001604
42,6873.42,0.80092,0.43319,0.85454,0.95495,0.79478,0.87841,0.59133,1.21092,0.80224,1.01033,0.0015941,0.0015941,0.0015941
43,7040.48,0.78511,0.4311,0.85022,0.9629,0.80597,0.8928,0.6053,1.23069,0.79582,1.00824,0.0015842,0.0015842,0.0015842
44,7208.12,0.79143,0.42963,0.8519,0.9727,0.79767,0.8768,0.59264,1.21826,0.77034,1.00925,0.0015743,0.0015743,0.0015743
45,7374.69,0.79189,0.43113,0.85722,0.98463,0.79104,0.88468,0.5988,1.24202,0.77623,1.02228,0.0015644,0.0015644,0.0015644
46,7545.34,0.78809,0.42872,0.85118,0.98399,0.77985,0.8757,0.59984,1.22337,0.71737,1.01802,0.0015545,0.0015545,0.0015545
47,7710.53,0.75768,0.41186,0.84873,0.95962,0.77985,0.87995,0.60607,1.21556,0.75789,1.01002,0.0015446,0.0015446,0.0015446
48,7874.95,0.76241,0.41538,0.84672,0.94212,0.78959,0.86975,0.60633,1.18367,0.76981,1.00735,0.0015347,0.0015347,0.0015347
49,8039.16,0.7662,0.4143,0.84856,0.95255,0.79478,0.89013,0.61318,1.17961,0.75447,1.00008,0.0015248,0.0015248,0.0015248
50,8203.25,0.76262,0.41688,0.84694,0.97259,0.79437,0.87724,0.60306,1.23172,0.80674,1.01216,0.0015149,0.0015149,0.0015149
51,8367.1,0.77344,0.42013,0.84437,0.95181,0.81066,0.87776,0.59454,1.2103,0.73642,1.00074,0.001505,0.001505,0.001505
52,8530.22,0.76795,0.41896,0.8515,0.96366,0.79478,0.88822,0.61551,1.22162,0.80156,1.01017,0.0014951,0.0014951,0.0014951
53,8692.93,0.75423,0.41659,0.84473,0.94914,0.78731,0.88034,0.61545,1.16766,0.80338,0.99911,0.0014852,0.0014852,0.0014852
54,8861.78,0.75596,0.41205,0.84427,0.97965,0.79104,0.89069,0.62274,1.16819,0.77396,0.99077,0.0014753,0.0014753,0.0014753
55,9025.76,0.75553,0.41197,0.84407,0.96964,0.75746,0.87673,0.61087,1.18347,0.8136,0.99733,0.0014654,0.0014654,0.0014654
56,9189.99,0.74615,0.40973,0.84176,0.95962,0.79804,0.88927,0.61604,1.18122,0.81358,0.99892,0.0014555,0.0014555,0.0014555
57,9354.56,0.74411,0.41419,0.85048,0.98574,0.77355,0.89222,0.62648,1.14383,0.7914,0.98546,0.0014456,0.0014456,0.0014456
58,9518.64,0.73306,0.40083,0.83735,0.96113,0.78731,0.89116,0.6183,1.16762,0.80485,1.00977,0.0014357,0.0014357,0.0014357
59,9683.07,0.73132,0.40353,0.84313,0.96324,0.77239,0.87485,0.60326,1.17125,0.77772,0.99821,0.0014258,0.0014258,0.0014258
60,9846.09,0.73385,0.40178,0.84054,0.95036,0.78358,0.88607,0.61252,1.19778,0.77232,1.01768,0.0014159,0.0014159,0.0014159
61,10008.9,0.72519,0.40277,0.8398,0.97368,0.8097,0.89596,0.6277,1.1479,0.80265,0.98883,0.001406,0.001406,0.001406
62,10171.3,0.72266,0.39572,0.83824,0.95044,0.78717,0.88632,0.63368,1.16134,0.79074,0.98913,0.0013961,0.0013961,0.0013961
63,10333.9,0.73381,0.40457,0.84052,0.9857,0.77182,0.88479,0.62793,1.12695,0.7665,0.98389,0.0013862,0.0013862,0.0013862
64,10496.7,0.72189,0.39412,0.84184,0.96266,0.76866,0.88322,0.61839,1.20117,0.77691,1.01211,0.0013763,0.0013763,0.0013763
65,10659.2,0.72543,0.39843,0.84261,0.98597,0.78679,0.88624,0.61905,1.14512,0.72494,0.99099,0.0013664,0.0013664,0.0013664
66,10821.6,0.71715,0.39122,0.84058,0.98604,0.79089,0.89338,0.62538,1.13068,0.71655,0.98997,0.0013565,0.0013565,0.0013565
67,10984.2,0.716,0.38761,0.84066,0.9861,0.79426,0.89387,0.62904,1.16029,0.79647,0.99761,0.0013466,0.0013466,0.0013466
68,11146.8,0.70422,0.3868,0.8344,0.9848,0.79478,0.88929,0.62507,1.12729,0.78197,0.98056,0.0013367,0.0013367,0.0013367
69,11309.6,0.70239,0.38976,0.83297,0.98994,0.78731,0.89435,0.63646,1.11785,0.75525,0.97514,0.0013268,0.0013268,0.0013268
70,11472.5,0.70127,0.38663,0.83567,0.95544,0.80011,0.88356,0.62224,1.15236,0.75138,0.99745,0.0013169,0.0013169,0.0013169
71,11634.7,0.70396,0.39113,0.83403,0.99455,0.77985,0.90158,0.63187,1.14515,0.76331,0.9937,0.001307,0.001307,0.001307
72,11797.4,0.69571,0.38274,0.83515,0.98589,0.78211,0.90159,0.63369,1.1458,0.77681,0.99391,0.0012971,0.0012971,0.0012971
73,11960.1,0.69425,0.38282,0.83236,0.97695,0.79091,0.88482,0.61975,1.15366,0.74758,0.99074,0.0012872,0.0012872,0.0012872
74,12122.8,0.68683,0.37922,0.82894,0.98993,0.80597,0.90151,0.6305,1.14467,0.73587,0.99306,0.0012773,0.0012773,0.0012773
75,12285.3,0.68125,0.37735,0.8288,0.98626,0.80365,0.90667,0.63602,1.1422,0.73795,0.99243,0.0012674,0.0012674,0.0012674
76,12448.2,0.68744,0.37964,0.83584,0.98111,0.77534,0.89113,0.62116,1.1472,0.73005,0.98451,0.0012575,0.0012575,0.0012575
77,12610.7,0.6774,0.37636,0.83401,0.95803,0.81343,0.88796,0.61686,1.14423,0.73036,0.98857,0.0012476,0.0012476,0.0012476
78,12773.2,0.67702,0.37442,0.83185,0.95303,0.8097,0.89741,0.62568,1.12613,0.7097,0.99413,0.0012377,0.0012377,0.0012377
79,12935.5,0.68723,0.37966,0.83028,0.9605,0.79851,0.88775,0.62984,1.13439,0.70757,0.98204,0.0012278,0.0012278,0.0012278
80,13097.7,0.66837,0.36722,0.82836,0.96092,0.79104,0.90285,0.63967,1.11104,0.68175,0.96962,0.0012179,0.0012179,0.0012179
81,13259.9,0.67361,0.37277,0.82979,0.97173,0.79104,0.9001,0.62645,1.14847,0.70912,0.98141,0.001208,0.001208,0.001208
82,13422.3,0.67452,0.37197,0.82667,0.96816,0.79416,0.90319,0.62313,1.13488,0.72556,0.99749,0.0011981,0.0011981,0.0011981
83,13584.5,0.66567,0.36448,0.82862,0.98967,0.79104,0.90239,0.63347,1.14539,0.66728,0.9963,0.0011882,0.0011882,0.0011882
84,13746.8,0.65162,0.36304,0.82725,0.96871,0.80857,0.89461,0.63503,1.11805,0.70384,0.98969,0.0011783,0.0011783,0.0011783
85,13908.9,0.65548,0.36145,0.8274,0.97726,0.80162,0.88831,0.63594,1.10446,0.68059,0.98174,0.0011684,0.0011684,0.0011684
86,14070.9,0.66202,0.3642,0.83029,0.96322,0.78165,0.89433,0.63677,1.121,0.69254,0.98104,0.0011585,0.0011585,0.0011585
87,14232.5,0.6625,0.36886,0.83041,0.97918,0.77612,0.89451,0.63882,1.08889,0.6856,0.97751,0.0011486,0.0011486,0.0011486
88,14394.7,0.65327,0.36792,0.82529,0.96729,0.77236,0.877,0.62853,1.10505,0.68811,0.9839,0.0011387,0.0011387,0.0011387
89,14556.6,0.66369,0.36914,0.83154,0.98109,0.77451,0.88682,0.63897,1.12303,0.68939,0.98491,0.0011288,0.0011288,0.0011288
90,14718.4,0.65606,0.36168,0.82937,0.98109,0.78358,0.88868,0.63828,1.11492,0.72818,0.98653,0.0011189,0.0011189,0.0011189
91,14880.3,0.652,0.36101,0.82526,0.96418,0.80224,0.89074,0.64315,1.10136,0.70216,0.98377,0.001109,0.001109,0.001109
92,15042.7,0.65365,0.3602,0.82934,0.99055,0.78261,0.87774,0.6318,1.10341,0.75314,0.99347,0.0010991,0.0010991,0.0010991
93,15204.6,0.6464,0.35752,0.82636,0.98154,0.79363,0.8941,0.64019,1.07794,0.68321,0.97503,0.0010892,0.0010892,0.0010892
94,15368.6,0.64011,0.35882,0.82961,0.96792,0.788,0.88626,0.64046,1.07408,0.69867,0.97548,0.0010793,0.0010793,0.0010793
95,15532.3,0.65484,0.35895,0.82763,0.98487,0.77239,0.8824,0.63573,1.07348,0.68823,0.98235,0.0010694,0.0010694,0.0010694
96,15696.5,0.6399,0.35995,0.82096,0.95882,0.78198,0.89472,0.64551,1.06486,0.67613,0.97768,0.0010595,0.0010595,0.0010595
97,15860.9,0.6399,0.36131,0.82523,0.94602,0.78465,0.88599,0.63632,1.06711,0.69662,0.96778,0.0010496,0.0010496,0.0010496
98,16024.8,0.62943,0.35266,0.82532,0.99028,0.76026,0.88135,0.63844,1.09211,0.68595,0.97818,0.0010397,0.0010397,0.0010397
99,16189.2,0.63395,0.35159,0.82102,0.98046,0.78731,0.88464,0.63592,1.07938,0.69474,0.97834,0.0010298,0.0010298,0.0010298
100,16352.4,0.63086,0.35268,0.82119,0.97604,0.79851,0.89094,0.63818,1.09207,0.70684,0.98276,0.0010199,0.0010199,0.0010199
101,16515,0.63176,0.35842,0.82475,1,0.77612,0.89674,0.64349,1.07434,0.66887,0.98128,0.00101,0.00101,0.00101
102,16677.1,0.62494,0.34507,0.81886,0.9744,0.79104,0.89128,0.64127,1.08467,0.69104,0.98737,0.0010001,0.0010001,0.0010001
103,16839.5,0.62856,0.35118,0.82313,0.98139,0.78707,0.88634,0.64497,1.0659,0.68943,0.96793,0.0009902,0.0009902,0.0009902
104,17001.9,0.62197,0.35138,0.81974,0.97716,0.79824,0.89038,0.63799,1.09069,0.68062,0.98474,0.0009803,0.0009803,0.0009803
105,17164.4,0.61721,0.34825,0.82259,0.95926,0.78731,0.88202,0.64125,1.08358,0.6616,0.98318,0.0009704,0.0009704,0.0009704
106,17326.8,0.61579,0.34707,0.82315,0.97474,0.79104,0.88528,0.64456,1.0631,0.67278,0.96733,0.0009605,0.0009605,0.0009605
107,17489.4,0.6151,0.34488,0.81809,0.98535,0.79104,0.8898,0.64492,1.0782,0.67305,0.99044,0.0009506,0.0009506,0.0009506
108,17651.9,0.6111,0.34281,0.81482,0.97587,0.78731,0.88797,0.64384,1.07864,0.70129,0.98552,0.0009407,0.0009407,0.0009407
109,17813.9,0.61852,0.34858,0.82531,0.97605,0.79104,0.89136,0.64081,1.07539,0.65892,0.97898,0.0009308,0.0009308,0.0009308
110,17975.8,0.59926,0.33771,0.82026,0.98121,0.77961,0.8895,0.63631,1.08507,0.69192,0.98153,0.0009209,0.0009209,0.0009209
111,18137.8,0.60028,0.34325,0.82194,0.97941,0.79104,0.87776,0.62933,1.06785,0.69105,0.99206,0.000911,0.000911,0.000911
112,18299.7,0.60131,0.3415,0.81886,0.96343,0.78646,0.89292,0.64787,1.04473,0.66414,0.98477,0.0009011,0.0009011,0.0009011
113,18462,0.59414,0.33354,0.81296,0.97682,0.78638,0.89397,0.64465,1.05517,0.67997,0.97274,0.0008912,0.0008912,0.0008912
114,18624.3,0.58652,0.33209,0.81793,0.96989,0.79104,0.89442,0.64009,1.05844,0.66124,0.97837,0.0008813,0.0008813,0.0008813
115,18786.2,0.58927,0.33325,0.81881,0.98469,0.77612,0.87968,0.63848,1.04355,0.67317,0.97161,0.0008714,0.0008714,0.0008714
116,18948.2,0.60059,0.33559,0.82141,0.95763,0.77985,0.88967,0.64481,1.06709,0.67968,0.98432,0.0008615,0.0008615,0.0008615
117,19110.2,0.60424,0.3373,0.82299,0.97708,0.79524,0.89287,0.65548,1.0511,0.69169,0.97669,0.0008516,0.0008516,0.0008516
118,19272.4,0.58462,0.33253,0.81444,0.9679,0.78745,0.88364,0.64151,1.06992,0.72239,0.98843,0.0008417,0.0008417,0.0008417
119,19434.6,0.59377,0.33422,0.81834,0.97082,0.79851,0.86634,0.61895,1.06032,0.70565,0.9752,0.0008318,0.0008318,0.0008318
120,19597,0.5871,0.32971,0.81628,0.97203,0.77814,0.86307,0.61501,1.03962,0.66715,0.96707,0.0008219,0.0008219,0.0008219
121,19758.9,0.57809,0.32604,0.81294,0.96746,0.77667,0.86566,0.62097,1.0476,0.64238,0.97373,0.000812,0.000812,0.000812
122,19921.4,0.57495,0.32435,0.81105,0.959,0.78554,0.85013,0.6081,1.03932,0.6551,0.98074,0.0008021,0.0008021,0.0008021
123,20083.5,0.58442,0.331,0.81637,0.98156,0.79445,0.88928,0.65515,1.04568,0.63706,0.97793,0.0007922,0.0007922,0.0007922
124,20245.8,0.5815,0.32978,0.81532,0.9813,0.78322,0.88683,0.65085,1.05976,0.67859,0.98526,0.0007823,0.0007823,0.0007823
125,20408.1,0.58478,0.3329,0.81658,0.97671,0.7825,0.87278,0.62785,1.05468,0.71262,0.98843,0.0007724,0.0007724,0.0007724
126,20468.6,0.57574,0.32406,0.81305,0.97663,0.77955,0.8566,0.60974,1.05318,0.70593,0.99012,0.0007625,0.0007625,0.0007625
127,20631.1,0.56181,0.32159,0.80992,0.97956,0.78358,0.86571,0.62348,1.04139,0.71873,0.98267,0.0007526,0.0007526,0.0007526
128,20793.1,0.56611,0.32094,0.81379,0.98144,0.78906,0.88421,0.64089,1.05948,0.69945,0.97827,0.0007427,0.0007427,0.0007427
129,20955,0.57114,0.32278,0.81891,0.98177,0.80368,0.89164,0.64288,1.05359,0.67897,0.98389,0.0007328,0.0007328,0.0007328
130,21116.7,0.55996,0.31619,0.81437,0.97697,0.77612,0.86914,0.62014,1.03679,0.69411,0.9722,0.0007229,0.0007229,0.0007229
131,21278.6,0.56042,0.31707,0.81237,0.98083,0.77985,0.85516,0.61287,1.0248,0.69398,0.9766,0.000713,0.000713,0.000713
132,21338.7,0.5483,0.31393,0.81274,0.98246,0.78358,0.87411,0.63474,1.02644,0.70131,0.97202,0.0007031,0.0007031,0.0007031
133,21501,0.55859,0.31765,0.81395,0.98542,0.77612,0.87322,0.64032,1.0109,0.67354,0.97047,0.0006932,0.0006932,0.0006932
134,21662.9,0.55602,0.31791,0.81238,0.98033,0.78731,0.88239,0.6521,1.01178,0.68233,0.97031,0.0006833,0.0006833,0.0006833
135,21824.8,0.54567,0.31257,0.81362,0.97686,0.78758,0.88353,0.65063,1.02346,0.64931,0.967,0.0006734,0.0006734,0.0006734
136,21986.5,0.55617,0.31407,0.81125,0.98603,0.78986,0.88853,0.64954,1.01478,0.65637,0.96986,0.0006635,0.0006635,0.0006635
137,22148.3,0.54728,0.31304,0.81577,0.98147,0.79104,0.87832,0.64028,1.03688,0.67488,0.97363,0.0006536,0.0006536,0.0006536
138,22310.5,0.53868,0.30754,0.81126,0.98125,0.78122,0.8796,0.64029,1.01559,0.65935,0.97212,0.0006437,0.0006437,0.0006437
139,22472.8,0.54375,0.31213,0.8114,0.97701,0.79271,0.88371,0.64029,1.0444,0.67346,0.99865,0.0006338,0.0006338,0.0006338
140,22634.9,0.5537,0.31604,0.8118,0.95745,0.78731,0.87951,0.63985,1.04068,0.68777,0.99437,0.0006239,0.0006239,0.0006239
141,22797,0.53682,0.30608,0.81163,0.97615,0.77985,0.87427,0.63378,1.03524,0.69758,0.98601,0.000614,0.000614,0.000614
142,22959.3,0.52681,0.30285,0.80517,0.9859,0.78288,0.87985,0.64303,1.02858,0.68872,0.99512,0.0006041,0.0006041,0.0006041
143,23121.3,0.53806,0.30428,0.80817,0.97685,0.7873,0.87983,0.64158,1.02635,0.68497,0.98873,0.0005942,0.0005942,0.0005942
144,23283.9,0.52937,0.30378,0.81185,0.97691,0.78919,0.88147,0.63486,1.02008,0.67469,0.98653,0.0005843,0.0005843,0.0005843
145,23446.4,0.53218,0.30508,0.809,0.98405,0.78731,0.85725,0.61913,1.01665,0.67926,0.98363,0.0005744,0.0005744,0.0005744
146,23609,0.5292,0.3027,0.80887,0.98597,0.78658,0.85596,0.61767,1.00528,0.65055,0.97494,0.0005645,0.0005645,0.0005645
147,23771.5,0.527,0.30292,0.80744,0.99052,0.77938,0.84616,0.60457,1.01152,0.65579,0.97992,0.0005546,0.0005546,0.0005546
148,23933.9,0.53221,0.30211,0.81292,0.97598,0.77612,0.84677,0.60118,1.00514,0.62831,0.97613,0.0005447,0.0005447,0.0005447
149,24096.3,0.52678,0.30505,0.81073,0.97981,0.78358,0.86561,0.6252,1.01885,0.64061,0.98364,0.0005348,0.0005348,0.0005348
150,24259.1,0.52658,0.30477,0.80649,0.97204,0.78358,0.85597,0.61848,1.01504,0.60759,0.98646,0.0005249,0.0005249,0.0005249
151,24421.6,0.52267,0.30039,0.80909,0.98531,0.78731,0.84986,0.60867,1.01457,0.6382,0.98922,0.000515,0.000515,0.000515
152,24583.9,0.50421,0.2917,0.80725,0.97489,0.79478,0.85807,0.6147,1.00099,0.60421,0.97902,0.0005051,0.0005051,0.0005051
153,24746.5,0.51502,0.29399,0.80494,0.98162,0.79695,0.86498,0.62599,1.0006,0.63367,0.97482,0.0004952,0.0004952,0.0004952
154,24912.6,0.51756,0.29729,0.80589,0.98041,0.78731,0.86901,0.63125,0.99006,0.63158,0.97306,0.0004853,0.0004853,0.0004853
155,25077.3,0.51726,0.29929,0.80087,0.98527,0.78731,0.86631,0.62707,1.00133,0.62618,0.97272,0.0004754,0.0004754,0.0004754
156,25244.1,0.50785,0.29361,0.8045,0.9906,0.7864,0.86655,0.63142,1.00344,0.6317,0.97114,0.0004655,0.0004655,0.0004655
157,25408.3,0.50995,0.2942,0.80374,0.98139,0.78689,0.87089,0.63682,1.00446,0.6454,0.97255,0.0004556,0.0004556,0.0004556
158,25572.9,0.50348,0.29281,0.80746,0.97157,0.78358,0.86748,0.63054,1.00829,0.65722,0.97552,0.0004457,0.0004457,0.0004457
159,25737.1,0.49962,0.28874,0.80501,0.97674,0.78338,0.87948,0.64719,0.99367,0.65386,0.97117,0.0004358,0.0004358,0.0004358
160,25902.2,0.50722,0.2943,0.8027,0.97673,0.78317,0.88363,0.64917,0.9938,0.64872,0.97026,0.0004259,0.0004259,0.0004259
161,26067.1,0.50399,0.29103,0.80291,0.97682,0.78617,0.87758,0.6422,0.98286,0.64644,0.97362,0.000416,0.000416,0.000416
162,26232.8,0.49799,0.28869,0.80756,0.98577,0.77522,0.8693,0.64109,0.9811,0.62086,0.97222,0.0004061,0.0004061,0.0004061
163,26396.4,0.49974,0.29118,0.80645,0.98569,0.77612,0.87897,0.65223,0.98123,0.62887,0.97043,0.0003962,0.0003962,0.0003962
164,26559.6,0.49725,0.29001,0.80115,0.97229,0.78544,0.88013,0.65081,0.98378,0.64174,0.97078,0.0003863,0.0003863,0.0003863
165,26722.9,0.49053,0.28406,0.80422,0.97862,0.78731,0.87499,0.64559,0.9762,0.6341,0.96565,0.0003764,0.0003764,0.0003764
166,26885,0.48651,0.28176,0.79956,0.96813,0.79353,0.86776,0.63633,0.97867,0.62274,0.96849,0.0003665,0.0003665,0.0003665
167,27047.7,0.49297,0.28486,0.80367,0.97247,0.7909,0.87315,0.64304,0.98205,0.6267,0.96624,0.0003566,0.0003566,0.0003566
168,27210.4,0.48573,0.28551,0.8068,0.98492,0.78731,0.87724,0.64696,0.97898,0.62399,0.96315,0.0003467,0.0003467,0.0003467
169,27373.5,0.48967,0.28607,0.80251,0.97674,0.78351,0.87904,0.65342,0.97476,0.6285,0.96055,0.0003368,0.0003368,0.0003368
170,27536.6,0.48759,0.2858,0.80302,0.97673,0.78315,0.88759,0.66069,0.98391,0.61826,0.96632,0.0003269,0.0003269,0.0003269
171,27699.1,0.48999,0.28494,0.79999,0.98569,0.78731,0.88968,0.6636,0.98597,0.64445,0.9655,0.000317,0.000317,0.000317
172,27862.2,0.48368,0.28048,0.80258,0.9854,0.78731,0.88824,0.66529,0.97661,0.65196,0.96295,0.0003071,0.0003071,0.0003071
173,28028.4,0.47635,0.27646,0.80103,0.9852,0.78731,0.86588,0.63962,0.97181,0.63021,0.96299,0.0002972,0.0002972,0.0002972
174,28192.6,0.47567,0.27746,0.8008,0.98066,0.78358,0.86703,0.64202,0.96762,0.63342,0.96071,0.0002873,0.0002873,0.0002873
175,28356.6,0.47649,0.27704,0.79986,0.97972,0.78358,0.87945,0.658,0.96997,0.63183,0.96211,0.0002774,0.0002774,0.0002774
176,28520.7,0.47426,0.27898,0.79791,0.98133,0.78731,0.87956,0.65132,0.96223,0.62315,0.9621,0.0002675,0.0002675,0.0002675
177,28686,0.47391,0.27686,0.80476,0.98073,0.78731,0.87537,0.64617,0.95779,0.61953,0.96169,0.0002576,0.0002576,0.0002576
178,28849.6,0.47102,0.27595,0.80001,0.98593,0.78457,0.87939,0.65795,0.95741,0.60904,0.95941,0.0002477,0.0002477,0.0002477
179,29013.5,0.46748,0.27386,0.80048,0.98062,0.77985,0.88274,0.66274,0.95338,0.60024,0.95761,0.0002378,0.0002378,0.0002378
180,29176.4,0.46591,0.27277,0.79519,0.97662,0.77947,0.88267,0.66149,0.96199,0.60435,0.95897,0.0002279,0.0002279,0.0002279
181,29339.4,0.46341,0.27547,0.79778,0.97942,0.78358,0.88098,0.65701,0.96008,0.60521,0.96093,0.000218,0.000218,0.000218
182,29502,0.4648,0.2747,0.79757,0.9801,0.78731,0.87699,0.64868,0.95912,0.60688,0.96281,0.0002081,0.0002081,0.0002081
183,29664.4,0.46663,0.27155,0.79692,0.97663,0.78731,0.8808,0.65208,0.96132,0.59692,0.96513,0.0001982,0.0001982,0.0001982
184,29827.1,0.45964,0.27142,0.7982,0.98132,0.78408,0.87971,0.65344,0.95608,0.59606,0.96246,0.0001883,0.0001883,0.0001883
